epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.040699999779462814,4.651843070983887,0.001,0.05939999967813492,4.496243476867676
1,0.07577499747276306,4.425592422485352,0.001,0.08590000122785568,4.395079612731934
2,0.09376250207424164,4.349880218505859,0.001,0.10029999911785126,4.3401055335998535
3,0.1073874980211258,4.303260803222656,0.001,0.10980000346899033,4.302299499511719
4,0.11803749948740005,4.268103122711182,0.001,0.11879999935626984,4.2743635177612305
5,0.12680000066757202,4.241199970245361,0.001,0.12710000574588776,4.251411437988281
6,0.13547499477863312,4.2179484367370605,0.001,0.13109999895095825,4.231511116027832
7,0.14145000278949738,4.197597503662109,0.001,0.13850000500679016,4.214926242828369
8,0.14785000681877136,4.179050445556641,0.001,0.1444000005722046,4.199786186218262
9,0.15307499468326569,4.16585111618042,0.0005,0.1468999981880188,4.192909240722656
0,0.19283750653266907,4.050774097442627,0.001,0.19629999995231628,4.233475208282471
1,0.3307499885559082,3.693336248397827,0.001,0.2973000109195709,3.7680258750915527
2,0.3951374888420105,3.540839433670044,0.001,0.3019999861717224,3.7910046577453613
3,0.4380750060081482,3.4487438201904297,0.001,0.32580000162124634,3.7240989208221436
4,0.4687249958515167,3.3810229301452637,0.001,0.3199999928474426,3.7370946407318115
5,0.493025004863739,3.3325905799865723,0.001,0.30869999527931213,3.8033742904663086
6,0.5123624801635742,3.293419599533081,0.001,0.33160001039505005,3.735518455505371
7,0.5298749804496765,3.2603979110717773,0.001,0.3253999948501587,3.764417886734009
8,0.5431125164031982,3.234282970428467,0.00020000001,0.3336000144481659,3.760124683380127
9,0.58736252784729,3.1558101177215576,0.0005,0.32910001277923584,3.776560068130493
0,0.16075000166893005,4.134801387786865,0.001,0.2515999972820282,3.8904848098754883
1,0.2606250047683716,3.8526840209960938,0.001,0.24449999630451202,3.9500765800476074
2,0.30061250925064087,3.746429681777954,0.001,0.3206999897956848,3.6948933601379395
3,0.3273000121116638,3.6818389892578125,0.001,0.33169999718666077,3.6900155544281006
4,0.3455750048160553,3.6376609802246094,0.001,0.3479999899864197,3.6509945392608643
5,0.36002498865127563,3.6051528453826904,0.001,0.3513999879360199,3.631873846054077
6,0.3709625005722046,3.577824115753174,0.001,0.3384000062942505,3.6907122135162354
7,0.37888750433921814,3.5561234951019287,0.001,0.34929999709129333,3.642638683319092
8,0.38741248846054077,3.5425398349761963,0.001,0.36500000953674316,3.622035503387451
9,0.4118874967098236,3.4920454025268555,0.0005,0.37940001487731934,3.582934856414795
