epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.04377499967813492,4.638620376586914,0.001,0.06750000268220901,4.493163108825684
0,0.19847500324249268,4.041806221008301,0.001,0.25209999084472656,3.8844034671783447
1,0.32673749327659607,3.695606231689453,0.001,0.2915000021457672,3.78617000579834
2,0.39387500286102295,3.5341155529022217,0.001,0.2996000051498413,3.7997055053710938
3,0.44167500734329224,3.4295265674591064,0.001,0.3269999921321869,3.733199119567871
4,0.4758250117301941,3.3573014736175537,0.001,0.32260000705718994,3.7433180809020996
5,0.5037500262260437,3.2998335361480713,0.001,0.3296999931335449,3.748365640640259
6,0.5255125164985657,3.2549960613250732,0.001,0.3292999863624573,3.7765355110168457
7,0.5458750128746033,3.21868896484375,0.001,0.3310999870300293,3.760592222213745
8,0.5619875192642212,3.1862916946411133,0.00020000001,0.3278000056743622,3.80584454536438
9,0.6133750081062317,3.0976479053497314,0.0005,0.33070001006126404,3.7895824909210205
10,0.6241999864578247,3.0790021419525146,0.0005,0.3278000056743622,3.817216396331787
0,0.13940000534057617,4.231167793273926,0.001,0.2515000104904175,3.8849270343780518
1,0.23492500185966492,3.9966859817504883,0.001,0.28850001096725464,3.7951481342315674
2,0.2745875120162964,3.9029433727264404,0.001,0.32260000705718994,3.7154781818389893
3,0.3008125126361847,3.84602689743042,0.001,0.32179999351501465,3.722853422164917
4,0.3177500069141388,3.80849289894104,0.001,0.3456000089645386,3.67156720161438
5,0.3312374949455261,3.7773540019989014,0.001,0.34380000829696655,3.6798815727233887
6,0.3433375060558319,3.7535383701324463,0.001,0.3434999883174896,3.6590805053710938
7,0.3531374931335449,3.733393669128418,0.001,0.35100001096725464,3.6494805812835693
8,0.3607249855995178,3.7196547985076904,0.001,0.35359999537467957,3.65733003616333
9,0.3836125135421753,3.6771903038024902,0.0005,0.35530000925064087,3.642554998397827
10,0.38923749327659607,3.6674253940582275,0.0005,0.3610999882221222,3.6278557777404785
