epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.07983750104904175,4.33119010925293,0.1,0.17489999532699585,4.051674842834473
1,0.2358125001192093,3.8660757541656494,0.1,0.26969999074935913,3.767608642578125
2,0.35411250591278076,3.5616471767425537,0.1,0.34540000557899475,3.5945534706115723
3,0.46143749356269836,3.3120594024658203,0.1,0.3732999861240387,3.5270235538482666
4,0.5700374841690063,3.078613758087158,0.1,0.38989999890327454,3.513338565826416
5,0.6953499913215637,2.852806329727173,0.1,0.3849000036716461,3.579185962677002
6,0.8159999847412109,2.6398849487304688,0.1,0.37709999084472656,3.6423914432525635
7,0.912137508392334,2.465005397796631,0.1,0.3824000060558319,3.6897058486938477
8,0.9655249714851379,2.3390395641326904,0.1,0.37630000710487366,3.724306583404541
9,0.9916750192642212,2.218684434890747,0.01,0.3822000026702881,3.6753578186035156
10,0.9955624938011169,2.1765458583831787,0.05,0.3788999915122986,3.681034803390503
0,0.008925000205636024,4.604151725769043,0.001,0.01140000019222498,4.60252046585083
1,0.010874999687075615,4.6016130447387695,0.001,0.012199999764561653,4.600281238555908
2,0.013637499883770943,4.598947048187256,0.001,0.013500000350177288,4.597037315368652
3,0.015587500296533108,4.594921112060547,0.001,0.01759999990463257,4.59172248840332
4,0.017750000581145287,4.588038921356201,0.001,0.019200000911951065,4.582314968109131
5,0.022687500342726707,4.574351787567139,0.001,0.026399999856948853,4.561718940734863
6,0.034062501043081284,4.544833183288574,0.001,0.03889999911189079,4.520748615264893
7,0.04464999958872795,4.492617130279541,0.001,0.0494999997317791,4.459415912628174
8,0.05767500028014183,4.4336442947387695,0.001,0.06310000270605087,4.408205032348633
9,0.07152500003576279,4.398791313171387,0.0005,0.0697999969124794,4.3913984298706055
10,0.0768750011920929,4.38334846496582,0.0005,0.07429999858140945,4.379410743713379
0,0.171937495470047,4.054306983947754,0.001,0.26190000772476196,3.8017499446868896
1,0.3602375090122223,3.547590970993042,0.001,0.36970001459121704,3.5371973514556885
2,0.4676249921321869,3.293822765350342,0.001,0.3950999975204468,3.4698469638824463
3,0.5627750158309937,3.0959644317626953,0.001,0.4058000147342682,3.4664878845214844
4,0.6493625044822693,2.92909574508667,0.001,0.40959998965263367,3.484567880630493
5,0.7290375232696533,2.7879433631896973,0.001,0.4036000072956085,3.548919200897217
6,0.7991874814033508,2.666834592819214,0.001,0.3930000066757202,3.6023268699645996
7,0.855412483215332,2.5695254802703857,0.001,0.3944000005722046,3.678661823272705
8,0.8987125158309937,2.4922940731048584,0.00020000001,0.3747999966144562,3.7529890537261963
9,0.9606750011444092,2.35280704498291,0.0005,0.3828999996185303,3.691356658935547
10,0.977400004863739,2.3039028644561768,0.0005,0.37929999828338623,3.7157530784606934
0,0.12553749978542328,4.177501201629639,0.001,0.21150000393390656,3.9324145317077637
1,0.26132500171661377,3.7892391681671143,0.001,0.3084999918937683,3.6725034713745117
2,0.3267124891281128,3.6187620162963867,0.001,0.3465000092983246,3.5694520473480225
3,0.3727875053882599,3.502722978591919,0.001,0.3783000111579895,3.4911386966705322
4,0.4097500145435333,3.41955828666687,0.001,0.3970000147819519,3.4543402194976807
5,0.44110000133514404,3.3453011512756348,0.001,0.39879998564720154,3.4548139572143555
6,0.4688374996185303,3.2857043743133545,0.001,0.40389999747276306,3.4414258003234863
7,0.4953249990940094,3.233922004699707,0.001,0.40849998593330383,3.4463813304901123
8,0.5163875222206116,3.1903252601623535,0.001,0.4041999876499176,3.470670223236084
9,0.5741375088691711,3.076167583465576,0.0005,0.4250999987125397,3.43335223197937
10,0.5899249911308289,3.0467448234558105,0.0005,0.4269999861717224,3.435865640640259
