epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.04529999941587448,4.28173303604126,0.001,0.03099999949336052,5.184579849243164
1,0.08787500113248825,3.8802742958068848,0.001,0.0738999992609024,4.006960391998291
2,0.10952500253915787,3.7628366947174072,0.001,0.10649999976158142,3.7711703777313232
3,0.13237500190734863,3.6252379417419434,0.001,0.035599999129772186,4.478911876678467
4,0.15234999358654022,3.5096499919891357,0.001,0.14249999821186066,3.5128140449523926
5,0.17184999585151672,3.4194440841674805,0.001,0.18310000002384186,3.2794854640960693
6,0.2010750025510788,3.2549781799316406,0.001,0.19249999523162842,3.28955078125
7,0.20884999632835388,3.221827507019043,0.001,0.19939999282360077,3.2458057403564453
8,0.23804999887943268,3.050400495529175,0.001,0.21860000491142273,3.194833517074585
9,0.2808000147342682,2.832796812057495,0.0005,0.27880001068115234,2.8644590377807617
10,0.3048250079154968,2.7106752395629883,0.0005,0.3027999997138977,2.7388694286346436
11,0.2951749861240387,2.782705783843994,0.0005,0.25540000200271606,3.0182387828826904
12,0.3241249918937683,2.6228995323181152,0.0005,0.26919999718666077,2.907787799835205
13,0.33970001339912415,2.543623685836792,0.0005,0.3248000144958496,2.655930995941162
14,0.3255999982357025,2.6273534297943115,0.0005,0.29809999465942383,2.7757322788238525
15,0.35795000195503235,2.4673686027526855,0.0005,0.3301999866962433,2.6298484802246094
16,0.3786500096321106,2.3467965126037598,0.0005,0.2565000057220459,3.1255388259887695
17,0.3695499897003174,2.409166097640991,0.0005,0.3393999934196472,2.617788076400757
18,0.38339999318122864,2.338695764541626,0.0005,0.3301999866962433,2.6688079833984375
19,0.4273250102996826,2.124516487121582,0.00025,0.3544999957084656,2.5496723651885986
20,0.45022499561309814,2.030158519744873,0.00025,0.36629998683929443,2.537754774093628
21,0.4724999964237213,1.9349396228790283,0.00025,0.3573000133037567,2.602900505065918
22,0.486175000667572,1.8661280870437622,0.00025,0.38029998540878296,2.4593145847320557
23,0.48547500371932983,1.8757866621017456,0.00025,0.3619000017642975,2.558617353439331
24,0.5093250274658203,1.7616660594940186,0.00025,0.3833000063896179,2.503988265991211
25,0.5321000218391418,1.666256070137024,0.00025,0.3815000057220459,2.5520315170288086
26,0.5376499891281128,1.652179479598999,0.00025,0.3889000117778778,2.538611650466919
27,0.5092250108718872,1.7739979028701782,0.00025,0.37290000915527344,2.658552408218384
28,0.5502750277519226,1.5991764068603516,0.00025,0.388700008392334,2.606477737426758
29,0.5992749929428101,1.3931701183319092,0.000125,0.4009999930858612,2.6071274280548096
30,0.6165000200271606,1.3153055906295776,0.000125,0.3652999997138977,2.93430233001709
31,0.6276999711990356,1.2812910079956055,0.000125,0.38839998841285706,2.723475933074951
32,0.6431999802589417,1.2166496515274048,0.000125,0.4000000059604645,2.7776153087615967
