epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.04592499881982803,4.295011520385742,0.001,0.014999999664723873,5.307127952575684
1,0.08006250113248825,4.0392303466796875,0.001,0.11429999768733978,3.7014148235321045
2,0.11466249823570251,3.84096360206604,0.001,0.12200000137090683,3.7257132530212402
3,0.14537499845027924,3.691659450531006,0.001,0.15379999577999115,3.549048900604248
4,0.17980000376701355,3.550436019897461,0.001,0.13500000536441803,3.9527246952056885
5,0.2032250016927719,3.439406633377075,0.001,0.22139999270439148,3.1260287761688232
6,0.22663749754428864,3.3469836711883545,0.001,0.2029999941587448,3.302034854888916
7,0.2236499935388565,3.369293689727783,0.001,0.13930000364780426,3.610473155975342
8,0.23418749868869781,3.3074305057525635,0.001,0.19949999451637268,3.438389539718628
9,0.2871749997138977,3.0687413215637207,0.0005,0.3366999924182892,2.575418472290039
10,0.31671249866485596,2.9584813117980957,0.0005,0.34360000491142273,2.574260711669922
11,0.33272498846054077,2.8908638954162598,0.0005,0.3359000086784363,2.6201701164245605
12,0.333112508058548,2.8955657482147217,0.0005,0.3305000066757202,2.64719557762146
13,0.3367375135421753,2.893144369125366,0.0005,0.33009999990463257,2.638077735900879
14,0.36151251196861267,2.7765772342681885,0.0005,0.35589998960494995,2.560373306274414
15,0.38766250014305115,2.6669957637786865,0.0005,0.3463999927043915,2.579136848449707
16,0.406962513923645,2.60408878326416,0.0005,0.3465000092983246,2.6139309406280518
17,0.40882501006126404,2.604299306869507,0.0005,0.38040000200271606,2.4503297805786133
18,0.41891250014305115,2.5569112300872803,0.0005,0.38749998807907104,2.4437780380249023
19,0.479449987411499,2.343613862991333,0.00025,0.3702999949455261,2.6043381690979004
20,0.498137503862381,2.2770166397094727,0.00025,0.40799999237060547,2.4498350620269775
21,0.5164374709129333,2.208862781524658,0.00025,0.40720000863075256,2.474141836166382
22,0.5296124815940857,2.1640143394470215,0.00025,0.40549999475479126,2.537560224533081
23,0.532087504863739,2.1595051288604736,0.00025,0.4043999910354614,2.5484445095062256
24,0.5573750138282776,2.0711355209350586,0.00025,0.38920000195503235,2.6942057609558105
25,0.5754374861717224,1.9961096048355103,0.00025,0.39559999108314514,2.7409372329711914
26,0.5806624889373779,1.9970101118087769,0.00025,0.3637999892234802,2.9568793773651123
27,0.5662000179290771,2.0417895317077637,0.00025,0.40230000019073486,2.747224807739258
28,0.5973625183105469,1.9593838453292847,0.00025,0.37130001187324524,2.8963608741760254
