epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.041450001299381256,4.903977870941162,0.001,0.010099999606609344,6.54858754387
1,0.07010000199079514,4.525557518005371,0.001,0.09690000116825104,5.920190811157227
2,0.07872500270605087,4.458139896392822,0.001,0.08100000023841858,12.601040840148926
3,0.08735000342130661,4.38693904876709,0.001,0.14069999754428864,5.845878601074219
4,0.09427499771118164,4.318816184997559,0.001,0.14589999616146088,5.631229877471924
5,0.09655000269412994,4.316235065460205,0.001,0.12720000743865967,7.409864902496338
6,0.1151999980211258,4.204374313354492,0.001,0.20909999310970306,3.6009488105773926
7,0.12042500078678131,4.174094200134277,0.001,0.1851000040769577,5.871443748474121
8,0.13352499902248383,4.1046929359436035,0.001,0.22290000319480896,3.7943460941314697
9,0.14515000581741333,4.055656909942627,0.001,0.16110000014305115,10.719374656677246
10,0.14532500505447388,4.043118953704834,0.001,0.23109999299049377,4.064774990081787
11,0.1564749926328659,3.99996280670166,0.001,0.25369998812675476,3.6008355617523193
12,0.15892499685287476,3.9835729598999023,0.001,0.26420000195503235,3.721517562866211
13,0.17090000212192535,3.925204277038574,0.001,0.2639000117778778,4.1375732421875
14,0.18312500417232513,3.8863627910614014,0.001,0.24480000138282776,4.0101847648620605
15,0.19269999861717224,3.8395469188690186,0.001,0.28349998593330383,3.3968465328216553
16,0.20200000703334808,3.8087823390960693,0.001,0.28859999775886536,3.6406383514404297
17,0.2112250030040741,3.7839393615722656,0.001,0.2628999948501587,3.4251766204833984
18,0.21905000507831573,3.7561004161834717,0.001,0.2687999904155731,4.088753700256348
19,0.20614999532699585,3.8021836280822754,0.001,0.3224000036716461,3.093327283859253
20,0.22020000219345093,3.749525785446167,0.001,0.289900004863739,3.2253029346466064
21,0.2249249964952469,3.7290258407592773,0.001,0.29679998755455017,3.34765625
22,0.2354000061750412,3.6956233978271484,0.001,0.3418999910354614,3.233599901199341
23,0.24317499995231628,3.6665608882904053,0.001,0.3578000068664551,3.1550118923187256
24,0.2448749989271164,3.6620841026306152,0.001,0.3050000071525574,3.4133222103118896
25,0.2519499957561493,3.6424241065979004,0.001,0.31150001287460327,3.347538709640503
26,0.25380000472068787,3.639512062072754,0.001,0.33578548754387543,4.775019645690918
27,0.24560000002384186,3.660814046859741,0.001,0.34389999508857727,3.006565570831299
28,0.2606250047683716,3.6181132793426514,0.001,0.37630000710487366,3.01798939704895
29,0.2864750027656555,3.5219039916992188,0.0005,0.4032999873161316,2.887598991394043
30,0.29510000348091125,3.492478609085083,0.0005,0.38100001215934753,3.2040812969207764
31,0.299699991941452,3.4841692447662354,0.0005,0.41440001130104065,3.2156975269317627
