epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.08181250095367432,12.811149597167969,0.001,0.05169999971985817,11.824666023254395
1,0.11268749833106995,7.053915500640869,0.001,0.07129999995231628,6.669346809387207
2,0.11298750340938568,6.052411079406738,0.001,0.0340999998152256,357.8458557128906
3,0.11671250313520432,6.075555801391602,0.001,0.11580000072717667,5.469559192657471
4,0.14350000023841858,5.311438083648682,0.001,0.15459999442100525,5.002230644226074
5,0.14139999449253082,5.4872565269470215,0.001,0.0934000015258789,5.75718355178833
6,0.14801250398159027,5.08983850479126,0.001,0.131400004029274,4.716309070587158
7,0.1532375067472458,4.925695896148682,0.001,0.07280000299215317,5.142404079437256
8,0.17102499306201935,4.578739643096924,0.001,0.18619999289512634,4.7146100997924805
9,0.21806250512599945,4.116631507873535,0.0005,0.2231999933719635,4.145410060882568
10,0.23787499964237213,4.009119033813477,0.0005,0.24400000274181366,4.001891136169434
11,0.25734999775886536,3.9453980922698975,0.0005,0.24539999663829803,5.109835147857666
12,0.2777999937534332,3.8917324542999268,0.0005,0.2581999897956848,4.003819942474365
13,0.29829999804496765,3.8297317028045654,0.0005,0.2434999942779541,4.051322937011719
14,0.321274995803833,3.7741785049438477,0.0005,0.31150001287460327,3.8299484252929688
15,0.3393999934196472,3.725687026977539,0.0005,0.30160000920295715,3.8350534439086914
16,0.35452499985694885,3.695554256439209,0.0005,0.3499999940395355,3.7154667377471924
17,0.36887499690055847,3.649979591369629,0.0005,0.34610000252723694,3.7267909049987793
18,0.37735000252723694,3.6258909702301025,0.0005,0.35040000081062317,3.7154507637023926
19,0.42508751153945923,3.492344617843628,0.00025,0.39879998564720154,3.5709543228149414
