epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.05654999986290932,16.548433303833008,0.001,0.014499999582767487,21.932111740112305
1,0.05714999884366989,10.097498893737793,0.001,0.03739999979734421,8.609609603881836
2,0.057075001299381256,8.243639945983887,0.001,0.03550000116229057,7.580611705780029
3,0.05660000070929527,7.339414119720459,0.001,0.04740000143647194,10.743953704833984
4,0.06414999812841415,7.028994560241699,0.001,0.06199999898672104,6.201994895935059
5,0.0757249966263771,6.756921291351318,0.001,0.010099999606609344,10.430742263793945
6,0.049274999648332596,7.272151470184326,0.001,0.01590000092983246,7.09276008605957
7,0.07129999995231628,5.923055171966553,0.001,0.02199999988079071,35.517337799072266
8,0.07407499849796295,6.024886131286621,0.001,0.06369999796152115,5.526553630828857
9,0.10832499712705612,5.1179728507995605,0.0005,0.11129999905824661,4.913032531738281
10,0.1234000027179718,4.948428630828857,0.0005,0.05829999968409538,5.791107654571533
11,0.12780000269412994,5.001071929931641,0.0005,0.07119999825954437,5.1920037269592285
12,0.13967500627040863,4.8515729904174805,0.0005,0.04270000010728836,5.816092491149902
13,0.1467999964952469,4.753561496734619,0.0005,0.03689999878406525,5.37891149520874
14,0.15575000643730164,4.64348840713501,0.000100000005,0.039500001817941666,8.77033519744873
15,0.16785000264644623,4.517147064208984,0.0005,0.07680000364780426,7.11162805557251
16,0.17362500727176666,4.502484321594238,0.0005,0.05849999934434891,5.054511070251465
17,0.1875,4.4574079513549805,0.0005,0.012500000186264515,6.823692798614502
18,0.21572500467300415,4.256938457489014,0.0005,0.09549999982118607,4.74633264541626
19,0.271450012922287,3.9643285274505615,0.00025,0.10189999639987946,4.706556797027588
